OA,PCS
E00009561,SW6 1
E00009562,W14 9
E00009563,W14 9
E00009564,W14 9
E00009565,W14 9
E00009566,W14 9
E00009567,W14 9
E00009568,W14 9
E00009569,W14 9
E00009570,W14 9
E00009571,W14 9
E00009572,W14 9
E00009573,W14 9
E00009574,W14 9
E00009575,W14 9
E00009576,W14 9
E00009577,W14 9
E00009578,W14 9
E00009579,W14 9
E00009580,W14 9
E00009581,SW6 3
E00009582,SW6 3
E00009583,SW6 3
E00009584,SW6 3
E00009585,SW6 6
E00009586,SW6 6
E00009587,SW6 6
E00009588,SW6 6
E00009589,SW6 6
E00009590,SW6 6
E00009591,SW6 6
E00009592,SW6 6
E00009593,SW6 6
E00009594,SW6 6
E00009595,SW6 6
E00009596,SW6 6
E00009597,SW6 6
E00009598,SW6 6
E00009599,SW6 6
E00009600,SW6 3
E00009601,SW6 6
E00009602,SW6 6
E00009603,SW6 6
E00009604,SW6 6
E00009605,SW6 3
E00009606,SW6 3
E00009607,SW6 3
E00009608,SW6 2
E00009609,SW6 3
E00009610,SW6 3
E00009611,SW6 3
E00009612,SW6 3
E00009613,SW6 3
E00009614,SW6 1
E00009615,SW6 1
E00009616,SW6 1
E00009617,SW6 2
E00009618,SW6 2
E00009619,SW6 2
E00009620,SW6 1
E00009621,SW6 2
E00009622,SW6 4
E00009623,SW6 4
E00009624,SW6 4
E00009625,SW6 2
E00009626,SW6 4
E00009627,SW6 4
E00009628,SW6 2
E00009629,SW6 2
E00009630,SW6 2
E00009631,SW6 2
E00009632,SW6 4
E00009633,SW6 2
E00009634,SW6 3
E00009635,SW6 4
E00009636,SW6 3
E00009637,SW6 2
E00009638,SW6 3
E00009639,SW6 3
E00009640,SW6 3
E00009641,SW6 4
E00009642,SW6 4
E00009643,SW6 3
E00009644,W6  9
E00009645,W12 9
E00009646,W6  0
E00009647,W6  0
E00009648,W6  0
E00009649,W6  0
E00009651,W6  0
E00009652,W6  0
E00009653,W6  9
E00009654,W6  9
E00009655,W6  0
E00009656,W6  0
E00009657,W6  0
E00009658,W6  0
E00009659,W6  0
E00009660,W6  0
E00009661,W6  0
E00009662,W6  9
E00009663,W6  0
E00009664,W6  0
E00009665,W6  0
E00009666,W6  0
E00009667,W6  0
E00009668,W6  0
E00009669,W6  9
E00009670,W6  9
E00009671,W6  9
E00009672,W6  9
E00009673,W6  9
E00009674,W12 9
E00009675,W12 9
E00009676,W12 9
E00009677,W12 9
E00009678,W12 9
E00009679,W6  0
E00009680,W12 9
E00009681,W12 9
E00009682,SW6 2
E00009683,SW6 2
E00009684,SW6 2
E00009685,SW6 2
E00009686,SW6 2
E00009687,SW6 2
E00009688,SW6 3
E00009689,SW6 3
E00009690,SW6 3
E00009691,SW6 2
E00009692,SW6 3
E00009693,SW6 2
E00009694,SW6 2
E00009695,SW6 3
E00009696,SW6 3
E00009697,SW6 3
E00009698,SW6 3
E00009699,SW100
E00009700,SW100
E00009701,SW6 2
E00009702,SW6 2
E00009703,SW6 2
E00009705,SW6 2
E00009706,SW6 2
E00009707,SW6 2
E00009708,SW6 2
E00009709,SW6 2
E00009710,SW6 2
E00009711,SW6 2
E00009712,SW6 3
E00009713,SW6 2
E00009714,SW6 2
E00009716,SW6 2
E00009717,SW6 3
E00009718,W12 8
E00009720,W12 8
E00009721,W12 8
E00009722,W12 8
E00009723,W12 8
E00009724,W12 8
E00009725,W12 8
E00009726,W12 8
E00009727,W12 8
E00009728,W12 8
E00009729,W12 7
E00009730,W12 7
E00009732,W12 7
E00009733,W12 7
E00009734,W12 7
E00009735,W12 7
E00009736,W12 7
E00009737,W12 7
E00009738,W11 4
E00009739,W11 4
E00009740,W11 4
E00009741,W12 7
E00009742,W12 7
E00009743,W12 7
E00009744,W12 7
E00009745,W12 7
E00009746,W11 4
E00009747,W12 7
E00009748,W12 7
E00009749,W12 8
E00009750,W12 8
E00009751,W12 7
E00009752,W12 8
E00009753,W12 8
E00009754,W12 8
E00009755,W12 8
E00009756,W12 8
E00009757,SW6 5
E00009758,SW6 4
E00009759,SW6 5
E00009760,SW6 4
E00009761,SW6 4
E00009762,SW6 4
E00009763,SW6 5
E00009764,SW6 1
E00009765,SW6 5
E00009766,SW6 5
E00009767,SW6 5
E00009768,SW6 5
E00009769,SW6 5
E00009770,SW6 7
E00009771,SW6 1
E00009772,SW6 5
E00009773,SW6 5
E00009774,SW6 5
E00009775,SW6 5
E00009776,SW6 5
E00009777,SW6 5
E00009778,SW6 4
E00009779,SW6 5
E00009780,SW6 5
E00009781,SW6 4
E00009782,SW6 5
E00009783,SW6 4
E00009784,SW6 4
E00009786,SW6 4
E00009787,SW6 4
E00009788,SW6 5
E00009789,SW6 4
E00009790,SW6 5
E00009791,SW6 4
E00009792,SW6 5
E00009793,SW6 4
E00009794,W12 0
E00009795,W12 0
E00009796,W12 0
E00009797,W12 7
E00009798,W12 7
E00009799,W12 0
E00009800,W12 7
E00009801,W12 7
E00009802,W12 7
E00009803,W12 0
E00009804,W12 0
E00009805,W12 7
E00009806,W12 0
E00009807,W12 7
E00009808,W12 7
E00009809,W12 0
E00009810,W12 0
E00009811,W12 7
E00009812,W12 7
E00009813,W12 0
E00009814,W12 0
E00009815,W12 0
E00009816,W12 0
E00009817,W12 0
E00009818,W12 0
E00009819,W12 7
E00009820,W12 0
E00009821,W12 0
E00009822,W12 0
E00009823,W12 7
E00009824,W12 0
E00009825,W12 0
E00009826,W12 7
E00009827,W12 7
E00009828,W12 7
E00009829,W12 7
E00009830,W12 7
E00009831,W12 7
E00009832,N10 2
E00009833,N10 2
E00009834,N10 2
E00009835,N22 7
E00009836,N10 2
E00009837,N22 7
E00009838,N22 7
E00009839,N22 7
E00009840,N22 7
E00009841,N22 7
E00009842,N22 7
E00009843,N22 7
E00009844,N22 7
E00009845,N22 7
E00009846,N10 2
E00009847,N22 7
E00009848,N10 1
E00009849,N22 7
E00009850,N10 2
E00009851,N10 2
E00009852,N10 2
E00009853,N22 7
E00009854,N10 2
E00009855,N10 2
E00009856,N22 7
E00009857,N22 7
E00009858,N10 2
E00009859,N10 2
E00009860,N10 2
E00009861,N10 2
E00009862,N10 2
E00009863,N11 2
E00009864,N11 2
E00009865,N22 7
E00009866,N10 2
E00009867,N22 8
E00009868,N22 8
E00009869,N22 8
E00009870,N22 8
E00009871,N22 8
E00009872,N11 2
E00009873,N22 8
E00009874,N22 8
E00009875,N11 2
E00009876,N11 2
E00009877,N11 2
E00009878,N11 2
E00009879,N22 8
E00009880,N22 8
E00009881,N22 8
E00009882,N22 8
E00009883,N22 7
E00009884,N22 8
E00009885,N22 8
E00009886,N22 8
E00009887,N22 8
E00009888,N22 8
E00009889,N22 7
E00009890,N22 7
E00009892,N11 2
E00009893,N22 8
E00009894,N11 2
E00009895,N22 8
E00009896,N11 2
E00009897,N11 2
E00009898,N22 8
E00009899,N22 8
E00009900,N22 8
E00009901,N22 8
E00009902,N22 8
E00009903,N22 8
E00009904,N11 2
E00009905,N11 2
E00009906,N17 6
E00009907,N17 6
E00009908,N17 6
E00009909,N17 6
E00009910,N17 6
E00009911,N17 6
E00009912,N17 6
E00009913,N17 6
E00009914,N17 6
E00009915,N17 6
E00009916,N17 6
E00009917,N17 6
E00009918,N17 6
E00009919,N17 6
E00009920,N17 6
E00009921,N17 6
E00009922,N17 6
E00009923,N17 6
E00009924,N17 6
E00009925,N17 6
E00009926,N15 4
E00009927,N17 6
E00009928,N17 6
E00009929,N17 6
E00009930,N17 6
E00009931,N17 6
E00009932,N17 6
E00009933,N17 6
E00009934,N17 6
E00009935,N17 6
E00009936,N17 6
E00009937,N17 6
E00009938,N17 6
E00009939,N17 6
E00009940,N17 6
E00009941,N17 6
E00009942,N17 6
E00009943,N17 6
E00009944,N17 6
E00009945,N8  8
E00009946,N8  9
E00009947,N8  9
E00009948,N6  5
E00009949,N6  5
E00009950,N6  5
E00009951,N8  8
E00009952,N8  8
E00009953,N8  9
E00009954,N8  8
E00009955,N6  5
E00009956,N8  9
E00009957,N8  9
E00009958,N8  8
E00009959,N8  8
E00009960,N8  8
E00009961,N8  9
E00009962,N8  9
E00009963,N6  5
E00009964,N6  5
E00009965,N8  8
E00009967,N8  9
E00009968,N6  5
E00009969,N6  5
E00009970,N8  9
E00009971,N6  5
E00009972,N8  9
E00009973,N8  8
E00009974,N6  5
E00009975,N8  9
E00009976,N8  9
E00009978,N8  8
E00009979,N8  8
E00009980,N8  9
E00009982,N6  5
E00009983,N6  5
E00009984,N8  9
E00009985,N8  8
E00009986,N8  8
E00009987,N8  8
E00009988,N10 1
E00009989,N10 1
E00009990,N2  9
E00009991,N2  9
E00009992,N10 1
E00009993,N2  9
E00009994,N2  9
E00009995,N10 1
E00009996,N10 3
E00009997,N10 1
E00009998,N10 2
E00009999,N10 1
E00010000,N10 1
E00010001,N10 1
E00010002,N10 1
E00010003,N2  9
E00010004,N10 3
E00010005,N10 3
E00010006,N10 3
E00010007,N10 3
E00010008,N10 3
E00010009,N2  9
E00010010,N2  9
E00010011,N2  9
E00010012,N10 3
E00010013,N6  4
E00010014,N6  4
E00010015,N6  4
E00010016,N2  0
E00010017,N2  0
E00010018,N2  0
E00010019,N10 1
E00010021,N10 1
E00010022,N10 1
E00010023,N10 1
E00010024,N10 1
E00010025,N10 1
E00010026,N10 1
E00010027,N8  0
E00010029,N4  1
E00010030,N4  1
E00010031,N8  0
E00010032,N8  0
E00010033,N8  0
E00010034,N8  0
E00010035,N8  0
E00010036,N15 3
E00010037,N8  0
E00010038,N8  0
E00010039,N8  0
E00010040,N8  0
E00010041,N8  0
E00010042,N8  0
E00010043,N8  0
E00010044,N8  0
E00010045,N8  0
E00010046,N8  0
E00010047,N8  0
E00010048,N8  0
E00010049,N8  0
E00010050,N8  0
E00010051,N8  0
E00010052,N4  1
E00010053,N4  1
E00010054,N4  1
E00010055,N4  1
E00010056,N4  1
E00010057,N4  1
E00010058,N4  1
E00010059,N4  1
E00010060,N4  1
E00010061,N4  1
E00010062,N4  1
E00010064,N6  4
E00010065,N6  5
E00010066,N6  5
E00010067,N6  4
E00010068,N6  5
E00010069,N6  4
E00010070,N6  5
E00010071,N6  4
E00010072,N6  4
E00010073,N6  4
E00010074,N6  5
E00010075,N6  5
E00010076,N6  5
E00010077,N6  4
E00010078,N6  4
E00010079,N6  4
E00010080,N6  5
E00010081,N6  5
E00010082,N6  5
E00010083,N6  5
E00010084,N6  4
E00010085,N6  5
E00010086,N6  5
E00010087,N6  5
E00010088,N6  5
E00010089,N6  4
E00010090,N6  5
E00010091,N6  5
E00010092,N6  5
E00010093,N6  4
E00010094,N6  5
E00010095,N6  5
E00010096,N6  5
E00010097,N6  5
E00010098,N6  5
E00010099,N6  5
E00010100,N6  4
E00010101,N6  4
E00010102,N6  4
E00010103,N8  8
E00010104,N8  9
E00010105,N8  9
E00010106,N8  9
E00010107,N8  9
E00010108,N8  8
E00010109,N8  9
E00010110,N8  8
E00010111,N8  9
E00010112,N8  8
E00010114,N8  7
E00010115,N8  7
E00010116,N8  7
E00010117,N8  7
E00010118,N8  7
E00010119,N8  7
E00010120,N8  7
E00010121,N8  7
E00010122,N8  7
E00010123,N8  7
E00010124,N8  7
E00010125,N8  7
E00010126,N8  7
E00010127,N8  7
E00010128,N8  7
E00010130,N8  7
E00010131,N8  7
E00010132,N8  7
E00010133,N8  7
E00010134,N8  7
E00010135,N8  7
E00010136,N8  7
E00010137,N8  7
E00010138,N8  7
E00010139,N8  7
E00010140,N10 3
E00010141,N10 3
E00010142,N10 3
E00010143,N10 3
E00010144,N8  7
E00010145,N10 3
E00010146,N10 3
E00010147,N8  7
E00010148,N8  7
E00010149,N10 3
E00010150,N10 3
E00010151,N10 3
E00010152,N8  7
E00010153,N10 3
E00010154,N10 3
E00010155,N10 3
E00010156,N10 3
E00010157,N10 3
E00010158,N8  8
E00010159,N8  8
E00010160,N10 3
E00010161,N10 3
E00010162,N8  8
E00010163,N8  8
E00010164,N10 3
E00010165,N10 3
E00010166,N10 3
E00010167,N10 3
E00010168,N10 3
E00010169,N8  8
E00010170,N8  8
E00010171,N10 3
E00010172,N8  8
E00010173,N10 3
E00010174,N10 3
E00010175,N22 6
E00010176,N22 6
E00010177,N22 6
E00010178,N22 6
E00010179,N22 6
E00010180,N22 6
E00010181,N22 6
E00010182,N22 6
E00010183,N22 6
E00010184,N22 6
E00010185,N22 6
E00010186,N22 6
E00010187,N8  0
E00010188,N8  0
E00010189,N8  0
E00010190,N22 6
E00010191,N8  0
E00010192,N8  0
E00010193,N8  0
E00010194,N22 6
E00010195,N8  0
E00010196,N22 5
E00010197,N22 6
E00010198,N22 6
E00010199,N22 6
E00010200,N22 5
E00010201,N22 6
E00010202,N22 6
E00010203,N22 6
E00010204,N22 6
E00010205,N22 6
E00010206,N22 6
E00010207,N22 6
E00010208,N22 6
E00010209,N22 6
E00010210,N22 6
E00010211,N22 6
E00010212,N22 6
E00010213,N17 8
E00010214,N17 0
E00010216,N17 0
E00010217,N17 0
E00010218,N17 8
E00010219,N17 0
E00010220,N17 0
E00010221,N17 0
E00010222,N17 0
E00010223,N17 0
E00010224,N17 0
E00010225,N17 8
E00010226,N17 8
E00010227,N17 8
E00010228,N17 0
E00010229,N17 0
E00010230,N17 8
E00010231,N17 0
E00010232,N17 8
E00010233,N17 0
E00010234,N17 0
E00010235,N17 0
E00010236,N17 8
E00010237,N17 0
E00010238,N17 0
E00010239,N17 0
E00010240,N17 0
E00010241,N17 8
E00010242,N17 0
E00010243,N17 0
E00010244,N17 8
E00010245,N17 0
E00010246,N17 8
E00010247,N17 0
E00010248,N17 0
E00010249,N17 0
E00010250,N17 0
E00010252,N17 8
E00010253,N17 0
E00010254,N15 5
E00010256,N15 5
E00010257,N15 5
E00010258,N15 3
E00010259,N15 3
E00010260,N15 3
E00010261,N15 3
E00010262,N15 5
E00010263,N15 3
E00010264,N15 5
E00010265,N15 5
E00010266,N15 3
E00010267,N15 5
E00010268,N15 3
E00010269,N15 3
E00010270,N15 3
E00010271,N15 3
E00010272,N15 3
E00010273,N15 5
E00010274,N15 5
E00010275,N15 5
E00010276,N15 5
E00010277,N4  1
E00010278,N4  1
E00010279,N15 3
E00010280,N4  1
E00010281,N4  1
E00010282,N4  1
E00010283,N4  1
E00010284,N4  1
E00010285,N4  1
E00010286,N4  1
E00010287,N15 3
E00010288,N15 5
E00010289,N15 3
E00010290,N15 3
E00010291,N15 5
E00010292,N15 3
E00010293,N15 6
E00010294,N4  1
E00010295,N15 6
E00010296,N15 6
E00010297,N15 6
E00010298,N15 6
E00010299,N15 6
E00010300,N15 6
E00010301,N15 6
E00010302,N15 6
E00010303,N15 6
E00010304,N15 6
E00010305,N15 6
E00010306,N15 6
E00010307,N15 6
E00010308,N15 6
E00010309,N15 6
E00010310,N4  1
E00010311,N4  1
E00010312,N15 6
E00010313,N15 6
E00010314,N15 6
E00010315,N15 6
E00010316,N15 6
E00010317,N15 6
E00010318,N4  1
E00010319,N4  1
E00010320,N15 6
E00010321,N15 6
E00010322,N15 6
E00010323,N15 6
E00010324,N15 6
E00010325,N15 6
E00010326,N4  1
E00010327,N4  1
E00010328,N4  1
E00010329,N15 6
E00010330,N15 6
E00010331,N15 6
E00010332,N15 6
E00010333,N15 6
E00010334,N4  4
E00010335,N4  4
E00010336,N4  4
E00010337,N4  3
E00010338,N8  9
E00010339,N8  9
E00010340,N8  9
E00010341,N8  9
E00010342,N8  9
E00010343,N8  9
E00010344,N4  4
E00010345,N4  4
E00010346,N4  4
E00010347,N4  4
E00010348,N4  4
E00010349,N4  4
E00010350,N4  4
E00010351,N4  4
E00010352,N4  4
E00010353,N4  4
E00010354,N4  4
E00010355,N4  4
E00010356,N4  4
E00010357,N4  3
E00010358,N4  4
E00010359,N4  4
E00010360,N4  4
E00010361,N4  3
E00010362,N4  4
E00010363,N4  4
E00010364,N4  3
E00010365,N4  3
E00010366,N4  3
E00010367,N4  3
E00010368,N4  3
E00010369,N4  3
E00010370,N4  3
E00010371,N8  9
E00010372,N8  9
E00010373,N15 4
E00010374,N15 5
E00010375,N15 4
E00010376,N15 4
E00010377,N15 4
E00010378,N15 4
E00010379,N15 4
E00010380,N15 4
E00010381,N15 4
E00010382,N15 4
E00010383,N15 4
E00010384,N15 4
E00010385,N15 5
E00010386,N15 4
E00010387,N15 4
E00010388,N15 4
E00010389,N15 5
E00010390,N15 5
E00010391,N15 5
E00010392,N15 4
E00010393,N15 4
E00010394,N15 4
E00010395,N15 5
E00010396,N15 5
E00010397,N15 5
E00010398,N15 4
E00010399,N15 5
E00010400,N15 5
E00010401,N15 5
E00010402,N15 5
E00010403,N15 5
E00010404,N17 9
E00010405,N15 4
E00010406,N15 4
E00010407,N15 4
E00010409,N15 4
E00010410,N15 4
E00010411,N15 4
E00010412,N15 4
E00010413,N15 5
E00010414,N15 4
E00010415,N17 9
E00010416,N17 9
E00010417,N17 9
E00010418,N17 9
E00010419,N17 9
E00010420,N17 9
E00010421,N17 9
E00010422,N17 9
E00010423,N17 0
E00010424,N17 0
E00010425,N17 0
E00010426,N17 0
E00010427,N17 9
E00010428,N17 0
E00010429,N17 9
E00010430,N17 9
E00010431,N17 9
E00010432,N17 9
E00010433,N17 9
E00010434,N17 9
E00010435,N17 9
E00010436,N17 9
E00010437,N17 9
E00010438,N17 9
E00010439,N17 9
E00010440,N17 9
E00010441,N17 9
E00010442,N17 9
E00010443,N17 9
E00010444,N17 9
E00010445,N17 9
E00010446,N17 9
E00010447,N17 9
E00010448,N17 9
E00010449,N17 9
E00010450,N17 9
E00010451,N17 9
E00010452,N17 9
E00010453,N17 9
E00010454,N17 9
E00010455,N17 9
E00010456,N22 6
E00010457,N22 6
E00010458,N17 6
E00010459,N15 3
E00010460,N15 3
E00010461,N15 3
E00010462,N15 3
E00010463,N15 3
E00010464,N17 6
E00010465,N17 6
E00010466,N17 6
E00010467,N17 6
E00010468,N17 6
E00010469,N17 6
E00010470,N17 6
E00010471,N22 6
E00010472,N17 6
E00010473,N17 6
E00010474,N22 6
E00010475,N17 6
E00010476,N22 6
E00010477,N17 6
E00010478,N17 6
E00010479,N17 6
E00010480,N22 6
E00010481,N17 6
E00010482,N22 6
E00010483,N17 6
E00010484,N15 3
E00010485,N17 6
E00010486,N15 3
E00010487,N17 6
E00010488,N17 6
E00010489,N15 3
E00010490,N15 3
E00010491,N15 3
E00010492,N17 6
E00010493,N15 3
E00010494,N17 7
E00010495,N17 8
E00010496,N17 7
E00010497,N17 7
E00010498,N17 7
E00010499,N17 7
E00010500,N17 7
E00010501,N17 8
E00010502,N17 7
E00010503,N17 7
E00010504,N17 7
E00010505,N17 7
E00010506,N17 7
E00010507,N17 7
E00010508,N17 7
E00010509,N17 7
E00010510,N17 7
E00010511,N17 7
E00010512,N13 6
E00010513,N17 8
E00010514,N17 7
E00010515,N17 7
E00010516,N17 7
E00010517,N17 8
E00010518,N17 8
E00010519,N17 7
E00010520,N17 7
E00010521,N17 7
E00010522,N17 8
E00010523,N17 8
E00010524,N17 7
E00010525,N17 7
E00010526,N17 7
E00010527,N17 7
E00010528,N17 8
E00010529,N17 7
E00010530,N17 7
E00010531,N22 7
E00010532,N22 5
E00010533,N22 5
E00010534,N22 5
E00010535,N22 5
E00010536,N22 5
E00010537,N22 5
E00010538,N22 5
E00010539,N22 5
E00010540,N22 5
E00010541,N22 5
E00010542,N22 5
E00010543,N22 5
E00010544,N22 5
E00010545,N22 5
E00010546,N22 5
E00010547,N22 5
E00010548,N22 5
E00010549,N22 5
E00010550,N22 5
E00010551,N22 5
E00010552,N22 5
E00010553,N22 5
E00010554,N22 5
E00010555,N22 5
E00010556,N22 5
E00010557,N22 5
E00010558,N22 5
E00010559,N22 5
E00010560,N22 7
E00010561,N22 7
E00010562,N22 5
E00010563,N22 5
E00010564,N22 5
E00010565,N22 7
E00010566,N22 5
E00010567,N22 7
E00010568,N22 5
E00010569,HA7 2
E00010570,HA7 2
E00010571,HA7 2
E00010572,HA7 2
E00010573,HA7 2
E00010574,HA7 1
E00010575,HA7 2
E00010576,HA7 2
E00010577,HA7 2
E00010578,HA7 2
E00010579,HA3 8
E00010580,HA3 8
E00010581,HA7 2
E00010582,HA7 2
E00010583,HA7 1
E00010584,HA7 2
E00010585,HA7 1
E00010586,HA7 1
E00010587,HA7 2
E00010588,HA7 1
E00010589,HA7 2
E00010590,HA7 4
E00010591,HA7 2
E00010592,HA7 2
E00010593,HA7 2
E00010594,HA7 1
E00010595,HA7 2
E00010596,HA8 7
E00010597,HA7 4
E00010598,HA7 4
E00010599,HA7 4
E00010600,HA7 4
E00010601,HA7 4
E00010602,HA8 7
E00010603,HA7 4
E00010604,HA8 7
E00010605,HA8 7
E00010606,HA7 4
E00010607,HA7 4
E00010608,HA8 7
E00010609,HA8 7
E00010610,HA8 6
E00010611,HA7 4
E00010612,HA8 6
E00010613,HA8 6
E00010614,HA8 6
E00010615,HA8 6
E00010616,HA8 6
E00010617,HA8 6
E00010618,HA8 6
E00010619,HA8 6
E00010623,HA7 4
E00010624,HA7 4
E00010625,HA7 4
E00010626,HA7 4
E00010627,HA7 4
E00010628,HA8 7
E00010629,HA7 4
E00010630,HA8 5
E00010631,HA8 5
E00010632,HA8 6
E00010633,HA8 6
E00010634,HA8 5
E00010635,HA8 5
E00010636,HA8 5
E00010637,HA8 5
E00010638,HA8 6
E00010639,HA8 5
E00010640,HA8 5
E00010641,HA8 5
E00010642,HA8 5
E00010643,HA8 5
E00010644,HA8 5
E00010645,HA8 5
E00010646,HA8 5
E00010647,HA8 6
E00010648,HA8 5
E00010649,HA8 6
E00010650,HA8 6
E00010651,HA8 6
E00010652,HA8 6
E00010653,HA8 6
E00010654,HA8 6
E00010655,HA8 5
E00010656,HA8 6
E00010657,HA8 5
E00010658,HA1 3
E00010659,HA1 2
E00010660,HA1 1
E00010661,HA3 8
E00010662,HA3 8
E00010663,HA1 2
E00010664,HA1 1
E00010665,HA1 2
E00010666,HA1 2
E00010668,HA1 3
E00010669,HA1 2
E00010670,HA1 3
E00010671,HA1 2
E00010672,HA1 2
E00010673,HA1 2
E00010674,HA1 2
E00010675,HA1 2
E00010676,HA1 2
E00010677,HA1 1
E00010678,HA1 2
E00010679,HA1 2
E00010680,HA1 2
E00010681,HA1 1
E00010682,HA1 1
E00010683,HA1 2
E00010684,HA1 2
E00010685,HA1 2
E00010686,HA1 1
E00010687,HA1 1
E00010688,HA1 2
E00010689,HA1 1
E00010690,HA1 1
E00010691,HA1 3
E00010692,HA2 0
E00010693,HA2 0
E00010694,HA1 3
E00010695,HA2 0
E00010696,HA2 0
E00010697,HA2 0
E00010698,HA2 0
E00010699,HA2 0
E00010700,HA2 0
E00010701,HA2 0
E00010702,HA2 0
E00010703,HA2 0
E00010704,HA2 0
E00010705,HA1 3
E00010706,HA2 0
E00010707,HA2 0
E00010708,HA1 3
E00010709,HA2 0
E00010710,HA1 3
E00010711,HA2 0
E00010712,HA2 0
E00010713,HA1 3
E00010714,HA1 3
E00010715,HA2 0
E00010716,HA1 3
E00010717,HA1 3
E00010718,HA1 3
E00010719,HA1 3
E00010720,HA1 3
E00010721,HA1 3
E00010722,HA1 3
E00010723,HA1 3
E00010724,HA1 3
E00010725,HA1 3
E00010726,HA1 4
E00010727,HA3 6
E00010728,HA3 6
E00010729,HA3 7
E00010730,HA3 6
E00010731,HA3 6
E00010732,HA3 6
E00010733,HA3 7
E00010734,HA3 5
E00010735,HA3 6
E00010736,HA3 6
E00010737,HA3 6
E00010738,HA3 7
E00010739,HA3 5
E00010740,HA3 5
E00010741,HA3 5
E00010742,HA3 5
E00010743,HA3 6
E00010744,HA3 6
E00010745,HA3 6
E00010746,HA3 6
E00010747,HA3 6
E00010748,HA3 6
E00010749,HA3 6
E00010750,HA3 6
E00010751,HA3 6
E00010752,HA3 6
E00010753,HA3 6
E00010754,HA3 6
E00010755,HA3 6
E00010756,HA3 6
E00010757,HA3 6
E00010758,HA3 6
E00010759,HA3 6
E00010760,HA5 4
E00010761,HA5 4
E00010762,HA5 4
E00010763,HA5 4
E00010764,HA5 4
E00010765,HA5 4
E00010766,HA5 4
E00010767,HA5 4
E00010768,HA3 6
E00010769,HA5 4
E00010770,HA5 4
E00010771,HA5 4
E00010772,HA3 6
E00010773,HA3 5
E00010774,HA5 4
E00010775,HA3 5
E00010776,HA5 4
E00010777,HA5 4
E00010778,HA5 4
E00010779,HA5 4
E00010780,HA5 4
E00010781,HA5 4
E00010782,HA5 4
E00010783,HA5 4
E00010784,HA5 4
E00010785,HA5 4
E00010786,HA5 4
E00010787,HA3 6
E00010788,HA5 4
E00010789,HA5 4
E00010790,HA5 4
E00010791,HA2 6
E00010792,HA5 5
E00010793,HA2 6
E00010794,HA2 6
E00010795,HA2 6
E00010796,HA5 5
E00010797,HA2 6
E00010798,HA2 7
E00010799,HA2 7
E00010800,HA2 7
E00010801,HA2 6
E00010802,HA2 7
E00010803,HA2 7
E00010804,HA2 7
E00010805,HA2 7
E00010806,HA2 7
E00010807,HA2 7
E00010808,HA2 7
E00010809,HA2 6
E00010810,HA5 5
E00010811,HA2 6
E00010812,HA5 5
E00010813,HA2 6
E00010814,HA2 6
E00010815,HA5 5
E00010816,HA2 6
E00010817,HA2 6
E00010818,HA2 6
E00010819,HA2 6
E00010820,HA1 4
E00010821,HA2 6
E00010822,HA1 4
E00010823,HA2 6
E00010824,HA1 4
E00010825,HA2 6
E00010826,HA2 6
E00010827,HA1 1
E00010828,HA2 6
E00010829,HA1 4
E00010830,HA1 4
E00010831,HA1 4
E00010832,HA1 4
E00010833,HA1 4
E00010834,HA1 4
E00010835,HA1 4
E00010836,HA1 4
E00010837,HA1 4
E00010838,HA1 4
E00010839,HA1 4
E00010840,HA1 4
E00010841,HA1 4
E00010842,HA2 6
E00010843,HA2 6
E00010844,HA2 6
E00010845,HA1 4
E00010846,HA1 4
E00010847,HA1 4
E00010848,HA3 9
E00010849,HA3 9
E00010850,HA3 9
E00010851,HA3 9
E00010852,HA3 9
E00010853,HA3 9
E00010854,HA3 9
E00010855,HA3 9
E00010856,HA3 9
E00010857,HA3 9
E00010858,HA3 9
E00010859,HA3 9
E00010860,HA3 9
E00010861,HA3 9
E00010862,HA3 9
E00010863,HA3 9
E00010864,HA3 9
E00010865,HA3 9
E00010866,HA3 9
E00010867,HA7 1
E00010868,HA3 9
E00010869,HA3 9
E00010870,HA3 9
E00010871,HA3 9
E00010872,HA3 9
E00010873,HA3 9
E00010874,HA3 9
E00010875,HA3 8
E00010876,HA3 8
E00010877,HA3 8
E00010878,HA3 8
E00010879,HA3 8
E00010880,HA3 8
E00010881,HA3 8
E00010882,HA3 8
E00010883,HA3 8
E00010884,HA3 8
E00010885,HA3 8
E00010886,HA3 8
E00010887,HA3 8
E00010888,HA3 8
E00010889,HA3 8
E00010890,HA3 8
E00010891,HA3 8
E00010892,HA3 8
E00010893,HA3 8
E00010894,HA3 8
E00010895,HA3 8
E00010896,HA3 8
E00010897,HA3 8
E00010898,HA3 8
E00010899,HA3 8
E00010900,HA3 8
E00010901,HA3 8
E00010902,HA1 1
E00010903,HA3 7
E00010904,HA3 7
E00010905,HA3 5
E00010906,HA1 4
E00010907,HA1 4
E00010908,HA1 1
E00010909,HA1 1
E00010910,HA3 5
E00010911,HA3 5
E00010912,HA3 7
E00010913,HA1 4
E00010914,HA1 1
E00010915,HA1 1
E00010916,HA1 1
E00010917,HA1 1
E00010918,HA1 1
E00010919,HA1 1
E00010920,HA1 1
E00010921,HA1 1
E00010922,HA3 7
E00010923,HA3 7
E00010925,HA3 7
E00010926,HA3 7
E00010927,HA3 7
E00010928,HA3 7
E00010929,HA3 7
E00010930,HA1 4
E00010931,HA5 3
E00010932,HA5 3
E00010933,HA5 3
E00010934,HA5 3
